"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:1900151",0.906516643615116,0.331391715522557,1,17,"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"GO:0035372",0.90664469220533,0.331085096974706,1,17,"protein localization to microtubule","BP"
"GO:0039529",0.906686685212168,0.330984501283453,1,17,"RIG-I signaling pathway","BP"
"GO:0015301",0.907018632256614,0.33018858964758,1,17,"anion:anion antiporter activity","MF"
"GO:0035035",0.90703067318917,0.251870247142451,2,29,"histone acetyltransferase binding","MF"
"GO:0046527",0.907053155739363,0.330105738852181,1,17,"glucosyltransferase activity","MF"
"GO:0006622",0.907571775705832,0.32885945977726,1,17,"protein targeting to lysosome","BP"
"GO:0019083",0.907669293432421,0.217376636591585,3,41,"viral transcription","BP"
"GO:0099149",0.907748378398742,0.32843435273133,1,17,"regulation of postsynaptic neurotransmitter receptor internalization","BP"
"GO:0019884",0.908259633292186,0.248640924811796,2,31,"antigen processing and presentation of exogenous antigen","BP"
"GO:0021522",0.908504984768346,0.326608940352445,1,17,"spinal cord motor neuron differentiation","BP"
"GO:0003283",0.908511517945153,0.326593148750836,1,17,"atrial septum development","BP"
"GO:0010801",0.908527238271081,0.326555148444156,1,17,"negative regulation of peptidyl-threonine phosphorylation","BP"
"GO:0038202",0.908586202823351,0.21590171713472,3,40,"TORC1 signaling","BP"
"00512",0.908614195816703,0.326344895470548,1,17,"Mucin type O-Glycan biosynthesis","KEGG"
"GO:0045722",0.908718869249351,0.326091688582643,1,17,"positive regulation of gluconeogenesis","BP"
"GO:0055075",0.908850177418272,0.325773867729072,1,17,"potassium ion homeostasis","BP"
"GO:0034459",0.909105096382645,0.325156270902826,1,17,"ATP-dependent 3'-5' RNA helicase activity","MF"
"GO:0002705",0.909835990364784,0.149543495480494,11,120,"positive regulation of leukocyte mediated immunity","BP"
"04310",0.9101475332842,0.14916400552195,11,118,"Wnt signaling pathway","KEGG"
"GO:0048525",0.910630862180848,0.165076720559065,7,83,"negative regulation of viral process","BP"
"GO:0003727",0.910665883417468,0.165153338008952,7,81,"single-stranded RNA binding","MF"
"GO:1903599",0.910905116687545,0.319839776978903,1,18,"positive regulation of autophagy of mitochondrion","BP"
"GO:0003730",0.910918206196779,0.171517531849532,6,72,"mRNA 3'-UTR binding","MF"
"GO:0016137",0.910990821544532,0.319630223535787,1,18,"glycoside metabolic process","BP"
"GO:0021549",0.911276589164194,0.171022405145645,6,71,"cerebellum development","BP"
"GO:0034061",0.911454938315371,0.242460311143059,2,30,"DNA polymerase activity","MF"
"GO:0004197",0.911739024415043,0.170275899822388,6,71,"cysteine-type endopeptidase activity","MF"
"GO:0032922",0.911950689871758,0.178812201102945,5,61,"circadian regulation of gene expression","BP"
"GO:0006414",0.912141042419303,0.208857716325116,3,42,"translational elongation","BP"
"GO:0070570",0.912909106210238,0.239460454388369,2,30,"regulation of neuron projection regeneration","BP"
"GO:0070300",0.913166708226451,0.314279913916471,1,18,"phosphatidic acid binding","MF"
"GO:1902254",0.913396132284678,0.313712367217194,1,18,"negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator","BP"
"GO:0060337",0.913627176662756,0.237624846065999,2,31,"type I interferon signaling pathway","BP"
"GO:0071357",0.913627176662756,0.237624846065999,2,31,"cellular response to type I interferon","BP"
"05014",0.91363275130211,0.206059863491507,3,42,"Amyotrophic lateral sclerosis (ALS)","KEGG"
"GO:0033005",0.914066386007851,0.312050524239003,1,18,"positive regulation of mast cell activation","BP"
"GO:0031629",0.914567708241032,0.310803834333204,1,18,"synaptic vesicle fusion to presynaptic active zone membrane","BP"
"GO:0008017",0.914612361909382,0.126789367069092,20,200,"microtubule binding","MF"
"GO:0031342",0.914765481477069,0.310311135319752,1,18,"negative regulation of cell killing","BP"
"GO:0019789",0.914910934888321,0.309948459786488,1,18,"SUMO transferase activity","MF"
"GO:1902017",0.914936136943025,0.185659070586076,4,52,"regulation of cilium assembly","BP"
"GO:0070849",0.914977219532784,0.203730251095607,3,41,"response to epidermal growth factor","BP"
"GO:0008589",0.915177289469456,0.164699843500829,6,71,"regulation of smoothened signaling pathway","BP"
"GO:1903828",0.915308829613197,0.148249490493867,9,101,"negative regulation of cellular protein localization","BP"
"GO:0140115",0.915502721053049,0.308470107956275,1,18,"export across plasma membrane","BP"
"GO:2001032",0.915803224970902,0.307717695186096,1,18,"regulation of double-strand break repair via nonhomologous end joining","BP"
"GO:0008535",0.915836699716799,0.30607160169966,1,20,"respiratory chain complex IV assembly","BP"
"GO:0032211",0.915842515357515,0.307619232573574,1,18,"negative regulation of telomere maintenance via telomerase","BP"
"GO:0045577",0.915848170150646,0.233346643616245,2,30,"regulation of B cell differentiation","BP"
"GO:0033561",0.91613560400473,0.30688411728005,1,18,"regulation of water loss via skin","BP"
"GO:1902236",0.916401094963152,0.30621726255753,1,18,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","BP"
"GO:0032794",0.916419046864797,0.306172138353897,1,18,"GTPase activating protein binding","MF"
"GO:1902373",0.916600932730197,0.200654777347087,3,41,"negative regulation of mRNA catabolic process","BP"
"GO:0006120",0.916844672536338,0.302878009893855,1,21,"mitochondrial electron transport, NADH to ubiquinone","BP"
"GO:0010155",0.9172098456261,0.303358330988089,1,19,"regulation of proton transport","BP"
"GO:0006346",0.91749100889716,0.303470018997379,1,18,"methylation-dependent chromatin silencing","BP"
"GO:0007269",0.91781944173257,0.137937158635948,11,119,"neurotransmitter secretion","BP"
"GO:0099643",0.91781944173257,0.137937158635948,11,119,"signal release from synapse","BP"
"GO:0031023",0.918101445490492,0.13748901862843,11,120,"microtubule organizing center organization","BP"
"GO:0046827",0.918195138891543,0.30168688611227,1,18,"positive regulation of protein export from nucleus","BP"
"04966",0.918305068866495,0.300587811509501,1,19,"Collecting duct acid secretion","KEGG"
"GO:1904424",0.918546945190484,0.300793511910467,1,18,"regulation of GTP binding","BP"
"GO:0030695",0.918648182977585,0.118501547128812,23,225,"GTPase regulator activity","MF"
"GO:0042578",0.91877717645197,0.11343098482159,30,289,"phosphoric ester hydrolase activity","MF"
"GO:0033047",0.918940240389646,0.166794677807776,5,63,"regulation of mitotic sister chromatid segregation","BP"
"GO:0050879",0.918950442430914,0.226476128652381,2,31,"multicellular organismal movement","BP"
"GO:0050881",0.918950442430914,0.226476128652381,2,31,"musculoskeletal movement","BP"
"GO:0051303",0.918955772415687,0.166768193669227,5,63,"establishment of chromosome localization","BP"
"GO:2000756",0.919280800860143,0.177923001915456,4,52,"regulation of peptidyl-lysine acetylation","BP"
"GO:1904262",0.919488092308837,0.298395432774453,1,18,"negative regulation of TORC1 signaling","BP"
"GO:0044183",0.919741867515913,0.296929105068757,1,19,"protein binding involved in protein folding","MF"
"05320",0.920505123040907,0.222859203957294,2,32,"Autoimmune thyroid disease","KEGG"
"GO:0034458",0.921072013758094,0.294332455893135,1,18,"3'-5' RNA helicase activity","MF"
"GO:0002039",0.922299929032929,0.161039880655635,5,63,"p53 binding","MF"
"GO:0016799",0.922430844812625,0.290006550372722,1,19,"hydrolase activity, hydrolyzing N-glycosyl compounds","MF"
"04140",0.923495776685282,0.287237216148933,1,19,"Regulation of autophagy","KEGG"
"GO:0016462",0.924098377452863,0.09420315059228,82,735,"pyrophosphatase activity","MF"
"GO:0006471",0.924118942632946,0.215424925154049,2,31,"protein ADP-ribosylation","BP"
"GO:1901983",0.924130133075943,0.157882429888159,5,63,"regulation of protein acetylation","BP"
"GO:0006412",0.924161443469822,0.0985510060146989,53,516,"translation","BP"
"GO:0070266",0.924533096215731,0.214529284539591,2,31,"necroptotic process","BP"
"GO:0008234",0.924965079880013,0.122702104266825,13,140,"cysteine-type peptidase activity","MF"
"GO:0060632",0.925223910442253,0.282708884976693,1,19,"regulation of microtubule-based movement","BP"
"GO:0051019",0.925452829634633,0.212534774602115,2,31,"mitogen-activated protein kinase binding","MF"
"GO:0050000",0.925465747973692,0.155476108094435,5,64,"chromosome localization","BP"
"GO:0099500",0.925815852839581,0.281147854289555,1,19,"vesicle fusion to plasma membrane","BP"
"GO:0070936",0.92594308678094,0.165613031651638,4,54,"protein K48-linked ubiquitination","BP"
"GO:0097009",0.92622647265338,0.210851131732791,2,31,"energy homeostasis","BP"
"GO:0032212",0.92632268192711,0.210641373509724,2,31,"positive regulation of telomere maintenance via telomerase","BP"
"GO:0046839",0.926716634298766,0.209781579652981,2,31,"phospholipid dephosphorylation","BP"
"GO:1900101",0.926800517616737,0.278539763259851,1,19,"regulation of endoplasmic reticulum unfolded protein response","BP"
"GO:0002360",0.926829355799217,0.278463163029745,1,19,"T cell lineage commitment","BP"
"GO:0033145",0.92716306913776,0.277575849803143,1,19,"positive regulation of intracellular steroid hormone receptor signaling pathway","BP"
"GO:0035326",0.927643853447807,0.137937526236166,7,83,"enhancer binding","MF"
"GO:0032507",0.927708478637148,0.151483574175935,5,65,"maintenance of protein location in cell","BP"
"GO:0002312",0.927732240998206,0.15152959121981,5,64,"B cell activation involved in immune response","BP"
"GO:0045646",0.927807596614869,0.178590728018311,3,43,"regulation of erythrocyte differentiation","BP"
"GO:0070840",0.927845303539786,0.275756663303559,1,19,"dynein complex binding","MF"
"04621",0.927932245059054,0.161966747647274,4,54,"NOD-like receptor signaling pathway","KEGG"
"GO:0002090",0.927945488991103,0.162063482054986,4,53,"regulation of receptor internalization","BP"
"04973",0.928058161809929,0.206842930282383,2,31,"Carbohydrate digestion and absorption","KEGG"
"GO:0030183",0.928226146384171,0.128375658654288,9,103,"B cell differentiation","BP"
"GO:0090630",0.928260585559532,0.14289419659541,6,73,"activation of GTPase activity","BP"
"GO:0060338",0.928316772376731,0.274495385240589,1,19,"regulation of type I interferon-mediated signaling pathway","BP"
"GO:0045944",0.928341383396141,0.0874198777517398,102,894,"positive regulation of transcription by RNA polymerase II","BP"
"GO:0048515",0.928385285713924,0.131861492904525,8,96,"spermatid differentiation","BP"
"05330",0.928961424178937,0.204264103467266,2,33,"Allograft rejection","KEGG"
"GO:1905208",0.928992358940778,0.272682155035272,1,19,"negative regulation of cardiocyte differentiation","BP"
"GO:0008286",0.929345081357403,0.126635325845041,9,103,"insulin receptor signaling pathway","BP"
"GO:2000104",0.929449790009334,0.271450466501125,1,19,"negative regulation of DNA-dependent DNA replication","BP"
"GO:0019210",0.929638840552541,0.158704748794342,4,55,"kinase inhibitor activity","MF"
"GO:0001709",0.929907451829525,0.270214920440425,1,19,"cell fate determination","BP"
"GO:0034593",0.930069921391072,0.269775519893658,1,19,"phosphatidylinositol bisphosphate phosphatase activity","MF"
"GO:0055083",0.930221184767444,0.269366056474401,1,19,"monovalent inorganic anion homeostasis","BP"
"GO:0031647",0.930424642710854,0.10058118311867,26,261,"regulation of protein stability","BP"
"GO:0046626",0.930623153264202,0.146457785565976,5,64,"regulation of insulin receptor signaling pathway","BP"
"GO:0032182",0.930632573256176,0.132943824804364,7,85,"ubiquitin-like protein binding","MF"
"GO:0031069",0.930833112449132,0.26770593544265,1,19,"hair follicle morphogenesis","BP"
"GO:0010765",0.931019444700637,0.199993825684349,2,32,"positive regulation of sodium ion transport","BP"
"GO:2000010",0.931136415277141,0.266170101971339,1,20,"positive regulation of protein localization to cell surface","BP"
"GO:0035116",0.931233550724829,0.266616376620691,1,19,"embryonic hindlimb morphogenesis","BP"
"GO:0098586",0.931438097619074,0.17138479915088,3,43,"cellular response to virus","BP"
"GO:0035855",0.931454071322796,0.266015272600008,1,19,"megakaryocyte development","BP"
"GO:0099504",0.93233912767752,0.110156819352146,14,150,"synaptic vesicle cycle","BP"
"GO:0051307",0.932522797260559,0.262383451255737,1,20,"meiotic chromosome separation","BP"
"GO:0046785",0.932740337429658,0.142630996229526,5,65,"microtubule polymerization","BP"
"GO:0022890",0.932913594962345,0.0950575625997443,30,298,"inorganic cation transmembrane transporter activity","MF"
"GO:0045682",0.932972692051746,0.152621412357441,4,54,"regulation of epidermis development","BP"
"GO:0000469",0.933191661583517,0.259909643111111,1,21,"cleavage involved in rRNA processing","BP"
"GO:0000288",0.933251360485826,0.167582194896572,3,44,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","BP"
"GO:0016814",0.933636093728326,0.259320274940863,1,20,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines","MF"
"GO:1903364",0.933676522251034,0.114126676073768,11,124,"positive regulation of cellular protein catabolic process","BP"
"GO:1990182",0.933839558113944,0.258758265524387,1,20,"exosomal secretion","BP"
"GO:0007283",0.933869519575183,0.0943027241007682,29,290,"spermatogenesis","BP"
"GO:0018279",0.933904443935108,0.258578894650061,1,20,"protein N-linked glycosylation via asparagine","BP"
"GO:0016779",0.933933997881198,0.116284718000502,10,116,"nucleotidyltransferase activity","MF"
"GO:0080090",0.933938032966073,0.0737073197089293,491,4033,"regulation of primary metabolic process","BP"
"GO:0070828",0.934128012326872,0.257960328546813,1,20,"heterochromatin organization","BP"
"GO:1902884",0.934176456319065,0.257826185467158,1,20,"positive regulation of response to oxidative stress","BP"
"GO:0000470",0.934415029952858,0.256531819804983,1,21,"maturation of LSU-rRNA","BP"
"GO:0035304",0.934639802499561,0.131931636707469,6,75,"regulation of protein dephosphorylation","BP"
"GO:0048199",0.934881745714033,0.255868799733394,1,20,"vesicle targeting, to, from or within Golgi","BP"
"GO:0043130",0.934996376627684,0.138537487743572,5,66,"ubiquitin binding","MF"
"GO:1903146",0.935003868252979,0.190778204682125,2,33,"regulation of autophagy of mitochondrion","BP"
"GO:0043302",0.935142954995491,0.255141758864437,1,20,"positive regulation of leukocyte degranulation","BP"
"GO:0015297",0.935255985650104,0.148335963523333,4,54,"antiporter activity","MF"
"GO:0001046",0.935291523587305,0.163463686304373,3,44,"core promoter sequence-specific DNA binding","MF"
"GO:0048305",0.93583292172098,0.253215799860189,1,20,"immunoglobulin secretion","BP"
"GO:0002275",0.935990679582469,0.13676040533027,5,66,"myeloid cell activation involved in immune response","BP"
"GO:0046685",0.93638714440647,0.251662896339922,1,20,"response to arsenic-containing substance","BP"
"GO:0032673",0.93640002555033,0.251626741555901,1,20,"regulation of interleukin-4 production","BP"
"GO:0042306",0.936619397380664,0.145651254877654,4,55,"regulation of protein import into nucleus","BP"
"GO:0070920",0.936654395962356,0.250912190764907,1,20,"regulation of production of small RNA involved in gene silencing by RNA","BP"
"GO:0001047",0.936893955185009,0.145131439426019,4,55,"core promoter binding","MF"
"GO:0000002",0.93692308336871,0.186417413767117,2,33,"mitochondrial genome maintenance","BP"
"GO:1901223",0.937013891041627,0.249900432066844,1,20,"negative regulation of NIK/NF-kappaB signaling","BP"
